,MANAGING_ORG,MANAGING_ORG_NAME,PERMIT_CN,PERMIT_ID,ISSUE_DATE,TERMINATION_DATE,PERMIT_STATUS,LINE_TYPE,GRZ_YEAR,LIVESTOCK_NBR,LIVESTOCK_KIND,FROM_DATE,TO_DATE,AUM,HEAD_MONTHS,RMU_CN,RMU_ID,RMU_NAME,Unnamed: 18,Unnamed: 19,RMU_CN.1,AUM.1,HM
103,11701.0,SALMON RIVER RANGER DISTRICT,4635383010602.0,01046,3/24/2016,12/31/2025,ACTIVE,AUTH_USE,2021.0,2.0,HORSE,4/1,10/31,17.0,14.0,10038.010277,00101,ALLISON-BERG,,,10017.010347,646.0,489.0
104,11701.0,SALMON RIVER RANGER DISTRICT,4635383010602.0,01046,3/24/2016,12/31/2025,ACTIVE,AUTH_USE,2021.0,60.0,CATTLE,5/1,10/31,479.0,363.0,10038.010277,00101,ALLISON-BERG,,,10277.010349,572.0,433.0
105,11507.0,BELT CREEK-WHITE SULPHUR SPRINGS RANGER DISTRICT,6127231010602.0,60037A,5/30/2020,12/31/2029,ACTIVE,AUTH_USE,2021.0,5.0,CATTLE,8/16,10/15,13.0,10.0,10642.010344,00638,AMERICAN FORK,,,10702.010344,57.0,43.0
106,11507.0,BELT CREEK-WHITE SULPHUR SPRINGS RANGER DISTRICT,6127231010602.0,60037A,5/30/2020,12/31/2029,ACTIVE,AUTH_USE,2021.0,33.0,CATTLE,6/16,8/15,87.0,66.0,10642.010344,00638,AMERICAN FORK,,,10083.010355,502.0,379.0
107,11507.0,BELT CREEK-WHITE SULPHUR SPRINGS RANGER DISTRICT,6127231010602.0,60037A,5/30/2020,12/31/2029,ACTIVE,AUTH_USE,2021.0,667.0,CATTLE,6/16,8/15,1766.0,1338.0,10642.010344,00638,AMERICAN FORK,,,10006.010355,1701.0,2430.0
108,11507.0,BELT CREEK-WHITE SULPHUR SPRINGS RANGER DISTRICT,6127231010602.0,60037A,5/30/2020,12/31/2029,ACTIVE,AUTH_USE,2021.0,695.0,CATTLE,8/16,10/15,1840.0,1394.0,10642.010344,00638,AMERICAN FORK,,,10184.010364,244.0,185.0
109,11705.0,RED RIVER RANGER DISTRICT,4905362010602.0,16801,1/30/2017,12/31/2026,ACTIVE,AUTH_USE,2021.0,115.0,CATTLE,6/17,10/2,539.0,408.0,20302.010602,00801,AMERICAN RIVER,,,10006.010349,334.0,253.0
110,11806.0,GRAND RIVER RANGER DISTRICT,6385817010602.0,GRGA-2021,1/8/2021,12/31/2031,ACTIVE,AUTH_USE,2021.0,69.0,CATTLE,5/9,7/9,186.0,141.0,10259.010355,00653,ANDERSON,,,10084.010355,1009.0,760.0
111,11806.0,GRAND RIVER RANGER DISTRICT,6385817010602.0,GRGA-2021,1/8/2021,12/31/2031,ACTIVE,AUTH_USE,2021.0,101.0,CATTLE,5/1,5/8,36.0,27.0,10259.010355,00653,ANDERSON,,,10147.010355,1980.0,1490.0
112,11806.0,GRAND RIVER RANGER DISTRICT,6385817010602.0,GRGA-2021,1/8/2021,12/31/2031,ACTIVE,AUTH_USE,2021.0,1300.0,SHEEP,9/11,11/7,744.0,2479.0,10259.010355,00653,ANDERSON,,,10168.010355,1923.0,1446.0
113,10201.0,DILLON RANGER DISTRICT,3977618010602.0,D20113A,4/1/2014,12/31/2023,ACTIVE,AUTH_USE,2021.0,7.0,HORSE,6/15,10/15,34.0,28.0,10090.010349,20037,ANDERSON MEADOWS/COX RANCH,,,10643.010344,74.0,56.0
114,10201.0,DILLON RANGER DISTRICT,3977618010602.0,D20113A,4/1/2014,12/31/2023,ACTIVE,AUTH_USE,2021.0,500.0,CATTLE,6/30,10/3,2083.0,1578.0,10090.010349,20037,ANDERSON MEADOWS/COX RANCH,,,10007.010355,2273.0,1722.0
115,11184.0,ASHLAND RANGER DISTRICT,4565828010602.0,40006A,10/26/2015,12/31/2025,ACTIVE,AUTH_USE,2021.0,3.0,CATTLE,6/10,11/30,26.0,17.0,10155.010355,40691,ANDERSON-DIAMOND BUTTE,,,10007.010349,698.0,529.0
116,11184.0,ASHLAND RANGER DISTRICT,4565828010602.0,40006A,10/26/2015,12/31/2025,ACTIVE,AUTH_USE,2021.0,56.0,CATTLE,5/20,11/30,474.0,359.0,10155.010355,40691,ANDERSON-DIAMOND BUTTE,,,10083.010349,1254.0,950.0
117,11184.0,ASHLAND RANGER DISTRICT,3654847010602.0,40051,3/15/2013,12/31/2022,ACTIVE,AUTH_USE,2021.0,33.0,CATTLE,5/20,11/30,280.0,212.0,10155.010355,40691,ANDERSON-DIAMOND BUTTE,,,10292.010349,398.0,302.0
118,11184.0,ASHLAND RANGER DISTRICT,4291528010602.0,40072,3/31/2015,12/31/2024,ACTIVE,AUTH_USE,2021.0,39.0,CATTLE,5/20,11/30,330.0,250.0,10155.010355,40691,ANDERSON-DIAMOND BUTTE,,,10311.010349,343.0,260.0
119,11184.0,ASHLAND RANGER DISTRICT,6049975010602.0,40081,3/31/2020,12/31/2029,ACTIVE,AUTH_USE,2021.0,116.0,CATTLE,5/20,10/15,398.0,568.0,10155.010355,40691,ANDERSON-DIAMOND BUTTE,,,343304.010602,133.0,101.0
120,11184.0,ASHLAND RANGER DISTRICT,6078284010602.0,40084,3/31/2020,12/31/2029,ACTIVE,AUTH_USE,2021.0,1.0,CATTLE,1/1,12/31,8.0,12.0,10155.010355,40691,ANDERSON-DIAMOND BUTTE,,,10251.010355,1892.0,1432.0
121,11184.0,ASHLAND RANGER DISTRICT,6078284010602.0,40084,3/31/2020,12/31/2029,ACTIVE,AUTH_USE,2021.0,116.0,CATTLE,5/20,9/1,280.0,400.0,10155.010355,40691,ANDERSON-DIAMOND BUTTE,,,27563.010355,913.0,690.0
122,11184.0,ASHLAND RANGER DISTRICT,6078284010602.0,40084,3/31/2020,12/31/2029,ACTIVE,AUTH_USE,2021.0,116.0,CATTLE,9/2,9/14,35.0,50.0,10155.010355,40691,ANDERSON-DIAMOND BUTTE,,,10008.010349,330.0,250.0
123,11184.0,ASHLAND RANGER DISTRICT,6106432010602.0,40087,4/23/2021,12/31/2029,ACTIVE,AUTH_USE,2021.0,1.0,CATTLE,1/1,12/31,8.0,12.0,10155.010355,40691,ANDERSON-DIAMOND BUTTE,,,10171.010349,2089.0,1845.0
124,11184.0,ASHLAND RANGER DISTRICT,6106432010602.0,40087,4/23/2021,12/31/2029,ACTIVE,AUTH_USE,2021.0,116.0,CATTLE,5/20,9/1,280.0,400.0,10155.010355,40691,ANDERSON-DIAMOND BUTTE,,,10009.010349,668.0,506.0
125,11184.0,ASHLAND RANGER DISTRICT,6106432010602.0,40087,4/23/2021,12/31/2029,ACTIVE,AUTH_USE,2021.0,116.0,CATTLE,9/2,9/14,35.0,50.0,10155.010355,40691,ANDERSON-DIAMOND BUTTE,,,10313.010349,8.0,6.0
126,10201.0,DILLON RANGER DISTRICT,3972862010602.0,20314A,4/1/2014,12/31/2023,ACTIVE,AUTH_USE,2021.0,300.0,CATTLE,6/28,9/27,1197.0,907.0,10314.010349,20001,ANDRUS,,,10293.010349,660.0,500.0
127,11183.0,SIOUX RANGER DISTRICT,5603472010602.0,30087,12/12/2018,12/31/2027,ACTIVE,AUTH_USE,2021.0,4.0,HORSE,8/1,2/28,34.0,28.0,10080.010355,30756,ANTELOPE,,,10085.010355,1393.0,1203.0
128,11183.0,SIOUX RANGER DISTRICT,5603472010602.0,30087,12/12/2018,12/31/2027,ACTIVE,AUTH_USE,2021.0,15.0,CATTLE,6/20,8/16,44.0,29.0,10080.010355,30756,ANTELOPE,,,10280.010349,187.0,142.0
129,11183.0,SIOUX RANGER DISTRICT,5603472010602.0,30087,12/12/2018,12/31/2027,ACTIVE,AUTH_USE,2021.0,270.0,CATTLE,6/6,8/16,843.0,639.0,10080.010355,30756,ANTELOPE,,,10059.010355,99.0,75.0
130,10206.0,MADISON RANGER DISTRICT,16091010349.0,20183B,6/1/2014,12/31/2023,ACTIVE,AUTH_USE,2021.0,405.0,CATTLE,6/21,10/15,2057.0,1558.0,10157.010349,20158,ANTELOPE BASIN,,,10219.010349,422.0,320.0
131,11801.0,SHEYENNE RANGER DISTRICT,6085586010602.0,SVGA-2020,3/1/2020,2/28/2030,ACTIVE,AUTH_USE,2021.0,108.0,CATTLE,5/20,11/4,792.0,600.0,10001.010355,00882,ARNTSON,,,10060.010355,30.0,23.0
132,11514.0,LINCOLN RANGER DISTRICT,3329931010602.0,40016,2/28/2012,12/31/2021,ACTIVE,AUTH_USE,2021.0,30.0,CATTLE,7/1,9/30,120.0,91.0,260106.010602,40422,ARRASTRA CREEK,,,10590.010344,151.0,115.0
133,11514.0,LINCOLN RANGER DISTRICT,3329931010602.0,40016,2/28/2012,12/31/2021,ACTIVE,AUTH_USE,2021.0,78.0,CATTLE,7/1,9/30,312.0,236.0,260106.010602,40422,ARRASTRA CREEK,,,10006.010277,739.0,560.0
134,11506.0,JUDITH-MUSSELSHELL RANGER DISTRICT,4631497010602.0,40083,1/22/2016,12/31/2025,ACTIVE,AUTH_USE,2021.0,201.0,CATTLE,7/1,9/15,672.0,509.0,10551.010344,00403,ARROWHEAD,,,10086.010355,246.0,187.0
135,11184.0,ASHLAND RANGER DISTRICT,4647994010602.0,40010A,2/26/2016,12/31/2025,ACTIVE,AUTH_USE,2021.0,16.0,CATTLE,5/20,9/20,46.0,65.0,10166.010355,40716,ASH CREEK,,,10087.010355,889.0,674.0
136,11184.0,ASHLAND RANGER DISTRICT,4647994010602.0,40010A,2/26/2016,12/31/2025,ACTIVE,AUTH_USE,2021.0,700.0,CATTLE,6/10,9/20,1659.0,2370.0,10166.010355,40716,ASH CREEK,,,10703.010344,685.0,519.0
137,11184.0,ASHLAND RANGER DISTRICT,3945662010602.0,40060,11/14/2013,12/31/2024,ACTIVE,AUTH_USE,2021.0,5.0,CATTLE,9/21,5/19,28.0,40.0,10166.010355,40716,ASH CREEK,,,39710.010349,69.0,52.0
138,11184.0,ASHLAND RANGER DISTRICT,3945662010602.0,40060,11/14/2013,12/31/2024,ACTIVE,AUTH_USE,2021.0,330.0,CATTLE,5/20,9/20,942.0,1345.0,10166.010355,40716,ASH CREEK,,,10704.010344,394.0,298.0
139,11512.0,HELENA RANGER DISTRICT,3738253010602.0,20051,5/8/2013,12/31/2021,ACTIVE,AUTH_USE,2021.0,0.0,CATTLE,5/1,6/15,0.0,0.0,10065.010347,00310,AUSTIN,,,10087.010349,378.0,286.0
140,11511.0,TOWNSEND RANGER DISTRICT,3366183010602.0,10063,4/25/2012,12/31/2023,ACTIVE,AUTH_USE,2021.0,90.0,CATTLE,6/27,10/13,426.0,323.0,10029.010347,00132,AVALANCHE,,,10013.010347,305.0,231.0
141,10201.0,DILLON RANGER DISTRICT,3332322010602.0,20137B,2/15/2012,12/31/2021,ACTIVE,AUTH_USE,2021.0,105.0,CATTLE,7/1,10/15,487.0,369.0,10027.010349,20079,AYERS CANYON,,,10004.010361,119.0,90.0
142,10201.0,DILLON RANGER DISTRICT,3370375010602.0,20417B,5/9/2012,12/31/2021,ACTIVE,AUTH_USE,2021.0,15.0,CATTLE,7/1,10/15,70.0,53.0,10027.010349,20079,AYERS CANYON,,,10653.010344,97.0,138.0
143,11801.0,SHEYENNE RANGER DISTRICT,6085586010602.0,SVGA-2020,3/1/2020,2/28/2030,ACTIVE,AUTH_USE,2021.0,19.0,CATTLE,5/20,10/20,67.0,96.0,10002.010355,00883,BACHELOR,,,10002.010277,1129.0,855.0
144,11801.0,SHEYENNE RANGER DISTRICT,6085586010602.0,SVGA-2020,3/1/2020,2/28/2030,ACTIVE,AUTH_USE,2021.0,71.0,CATTLE,5/20,11/4,520.0,394.0,10002.010355,00883,BACHELOR,,,10092.010347,211.0,704.0
145,11801.0,SHEYENNE RANGER DISTRICT,6085586010602.0,SVGA-2020,3/1/2020,2/28/2030,ACTIVE,AUTH_USE,2021.0,409.0,CATTLE,5/20,10/20,2734.0,2071.0,10002.010355,00883,BACHELOR,,,10088.010355,3590.0,2712.0
146,11182.0,BEARTOOTH RANGER DISTRICT,4650691010602.0,20009A,12/7/2015,12/31/2025,ACTIVE,AUTH_USE,2021.0,3.0,CATTLE,7/12,10/4,12.0,8.0,10056.010355,20831,BAD CANYON,,,10647.010344,227.0,172.0
147,11182.0,BEARTOOTH RANGER DISTRICT,4650691010602.0,20009A,12/7/2015,12/31/2025,ACTIVE,AUTH_USE,2021.0,72.0,CATTLE,7/12,10/4,265.0,201.0,10056.010355,20831,BAD CANYON,,,10646.010344,220.0,167.0
148,11182.0,BEARTOOTH RANGER DISTRICT,4650697010602.0,20012A,12/30/2015,12/31/2025,ACTIVE,AUTH_USE,2021.0,70.0,CATTLE,8/1,8/23,37.0,53.0,10056.010355,20831,BAD CANYON,,,10008.010355,846.0,641.0
149,11182.0,BEARTOOTH RANGER DISTRICT,5692071010602.0,20051,1/27/2020,12/31/2029,ACTIVE,AUTH_USE,2021.0,2.0,CATTLE,6/23,10/12,11.0,7.0,10056.010355,20831,BAD CANYON,,,10089.010355,2688.0,2027.0
150,11182.0,BEARTOOTH RANGER DISTRICT,5692071010602.0,20051,1/27/2020,12/31/2029,ACTIVE,AUTH_USE,2021.0,60.0,CATTLE,6/23,10/12,292.0,221.0,10056.010355,20831,BAD CANYON,,,10139.010355,327.0,247.0
151,11182.0,BEARTOOTH RANGER DISTRICT,6105059010602.0,20056,4/20/2020,12/31/2029,ACTIVE,AUTH_USE,2021.0,50.0,CATTLE,6/23,10/12,129.0,184.0,10056.010355,20831,BAD CANYON,,,10090.010355,5033.0,4513.0
152,11182.0,BEARTOOTH RANGER DISTRICT,6105059010602.0,20056,4/20/2020,12/31/2029,ACTIVE,AUTH_USE,2021.0,140.0,CATTLE,6/23,10/12,681.0,516.0,10056.010355,20831,BAD CANYON,,,10162.010359,149.0,113.0
153,10201.0,DILLON RANGER DISTRICT,4967647010602.0,20242B,2/27/2017,12/31/2026,ACTIVE,AUTH_USE,2021.0,50.0,CATTLE,6/15,8/31,169.0,128.0,10000.010349,20002,BADGER PASS,,,343303.010602,256.0,194.0
154,11507.0,BELT CREEK-WHITE SULPHUR SPRINGS RANGER DISTRICT,4654285010602.0,70003A,3/10/2016,12/31/2025,ACTIVE,AUTH_USE,2021.0,30.0,CATTLE,6/26,10/15,145.0,110.0,10674.010344,00301,BALDHILLS C&H,,,10091.010355,1543.0,1364.0
155,11507.0,BELT CREEK-WHITE SULPHUR SPRINGS RANGER DISTRICT,5354669.010602,70040,6/29/2018,12/31/2027,ACTIVE,AUTH_USE,2021.0,53.0,CATTLE,6/26,10/15,257.0,195.0,10674.010344,00301,BALDHILLS C&H,,,10161.010349,1198.0,907.0
156,11507.0,BELT CREEK-WHITE SULPHUR SPRINGS RANGER DISTRICT,5378842.010602,70041,7/24/2018,12/31/2027,ACTIVE,AUTH_USE,2021.0,103.0,CATTLE,6/26,10/15,500.0,379.0,10674.010344,00301,BALDHILLS C&H,,,10060.010347,112.0,85.0
157,11511.0,TOWNSEND RANGER DISTRICT,4981626010602.0,10084,3/27/2017,12/31/2026,ACTIVE,AUTH_USE,2021.0,58.0,CATTLE,6/15,10/15,235.0,235.0,10019.010347,00121,BALDY,,,10011.010347,0.0,0.0
158,11106.0,BOZEMAN RANGER DISTRICT,6098293010602.0,60017C,3/30/2020,12/31/2029,ACTIVE,AUTH_USE,2021.0,100.0,CATTLE,8/19,10/5,209.0,158.0,10179.010364,00603,BANGTAIL,,,10705.010344,233.0,175.0
159,11001.0,SWAN LAKE RANGER DISTRICT,5172433010602.0,101RG201704,10/2/2017,12/31/2027,ACTIVE,AUTH_USE,2021.0,39.0,CATTLE,6/1,9/30,206.0,156.0,10010.010259,00114,BARBER CREEK,,,10180.010359,143.0,108.0
160,10206.0,MADISON RANGER DISTRICT,5024103010602.0,20205A,5/18/2017,12/31/2026,ACTIVE,AUTH_USE,2021.0,2.0,HORSE,7/11,9/21,6.0,5.0,10158.010349,20159,BARNETT,,,10625.010344,1898.0,1438.0
161,10206.0,MADISON RANGER DISTRICT,5024103010602.0,20205A,5/18/2017,12/31/2026,ACTIVE,AUTH_USE,2021.0,1350.0,SHEEP,7/11,9/21,972.0,3240.0,10158.010349,20159,BARNETT,,,10162.010349,679.0,546.0
162,10208.0,PINTLER RANGER DISTRICT,4960380010602.0,90177A,4/25/2017,12/31/2026,ACTIVE,AUTH_USE,2021.0,83.0,CATTLE,6/16,9/30,385.0,292.0,10279.010349,90318,BARTON WILLOW,,,10163.010349,808.0,612.0
163,11104.0,YELLOWSTONE RANGER DISTRICT,3814015.010602,10011,6/17/2013,12/31/2022,ACTIVE,AUTH_USE,2021.0,61.0,CATTLE,8/15,9/15,84.0,64.0,10532.010364,00101,BASIN,,,10511.010344,0.0,0.0
164,11104.0,YELLOWSTONE RANGER DISTRICT,3814015.010602,10011,6/17/2013,12/31/2022,ACTIVE,AUTH_USE,2021.0,189.0,CATTLE,8/15,9/15,263.0,199.0,10532.010364,00101,BASIN,,,10099.010347,164.0,124.0
165,11183.0,SIOUX RANGER DISTRICT,4346161010602.0,30064,3/10/2015,12/31/2024,ACTIVE,AUTH_USE,2021.0,3.0,CATTLE,6/16,8/15,9.0,6.0,10081.010355,30757,BASIN VALLEY,,,11833.010344,202.0,153.0
166,11183.0,SIOUX RANGER DISTRICT,4346161010602.0,30064,3/10/2015,12/31/2024,ACTIVE,AUTH_USE,2021.0,84.0,CATTLE,6/16,10/15,445.0,337.0,10081.010355,30757,BASIN VALLEY,,,10007.010277,1151.0,872.0
167,10204.0,BUTTE RANGER DISTRICT,3349253010602.0,90064A,3/28/2012,12/31/2021,ACTIVE,AUTH_USE,2021.0,487.0,CATTLE,7/16,9/15,1311.0,993.0,10235.010349,90201,BASIN/ BOULDER CHEIF/ CATARACT,,,10640.010344,219.0,166.0
168,10303.0,SULA RANGER DISTRICT,4636154010602.0,01022016,2/22/2016,12/31/2025,ACTIVE,AUTH_USE,2021.0,50.0,CATTLE,6/1,7/31,132.0,100.0,10000.010374,00102,BASS CREEK,,,10109.010349,329.0,249.0
169,11106.0,BOZEMAN RANGER DISTRICT,4749872010602.0,60033,6/12/2017,12/31/2025,ACTIVE,AUTH_USE,2021.0,2.0,CATTLE,7/1,10/15,9.0,7.0,10180.010364,00604,BATTLERIDGE,,,10079.010347,705.0,534.0
170,11106.0,BOZEMAN RANGER DISTRICT,4979428010602.0,60034,4/10/2017,12/31/2026,ACTIVE,AUTH_USE,2021.0,4.0,CATTLE,7/1,8/15,8.0,6.0,10180.010364,00604,BATTLERIDGE,,,10062.010347,872.0,661.0
171,10201.0,DILLON RANGER DISTRICT,5706252010602.0,20105C,5/14/2019,12/31/2028,ACTIVE,AUTH_USE,2021.0,0.0,CATTLE,7/1,10/15,0.0,0.0,10028.010349,20080,BEAR CANYON,,,10062.010347,872.0,661.0
172,11106.0,BOZEMAN RANGER DISTRICT,6098237010602.0,60026A,3/30/2020,12/31/2029,ACTIVE,AUTH_USE,2021.0,40.0,CATTLE,7/15,9/15,110.0,83.0,10181.010364,00605,BEAR CANYON,,,10206.010349,20.0,15.0
173,11106.0,BOZEMAN RANGER DISTRICT,6356758010602.0,60028A,3/16/2021,12/31/2030,ACTIVE,AUTH_USE,2021.0,30.0,CATTLE,7/15,9/30,102.0,77.0,10181.010364,00605,BEAR CANYON,,,10093.010355,401.0,304.0
174,11182.0,BEARTOOTH RANGER DISTRICT,3998931010602.0,20034,12/31/2013,12/31/2023,ACTIVE,AUTH_USE,2021.0,60.0,CATTLE,7/2,9/21,113.0,162.0,10058.010355,20835,BEAR CANYON,,,10164.010349,1053.0,799.0
175,11182.0,BEARTOOTH RANGER DISTRICT,3998931010602.0,20034,12/31/2013,12/31/2023,ACTIVE,AUTH_USE,2021.0,120.0,CATTLE,7/2,9/21,428.0,324.0,10058.010355,20835,BEAR CANYON,,,10217.010349,1748.0,1324.0
176,11182.0,BEARTOOTH RANGER DISTRICT,3998931010602.0,20034,12/31/2013,12/31/2023,ACTIVE,AUTH_USE,2021.0,320.0,CATTLE,7/2,9/21,1139.0,863.0,10058.010355,20835,BEAR CANYON,,,10165.010349,1144.0,867.0
177,10201.0,DILLON RANGER DISTRICT,5334333010602.0,20073B,6/5/2018,12/31/2027,ACTIVE,AUTH_USE,2021.0,150.0,CATTLE,8/16,9/9,162.0,123.0,10001.010349,20003,BEAR CREEK,,,10143.010349,455.0,1511.0
178,11507.0,BELT CREEK-WHITE SULPHUR SPRINGS RANGER DISTRICT,5268317010602.0,70021A,3/7/2018,12/31/2027,ACTIVE,AUTH_USE,2021.0,50.0,CATTLE,7/1,8/15,100.0,76.0,10722.010344,00728,BEAR GULCH C&H,,,10169.010355,982.0,744.0
179,11506.0,JUDITH-MUSSELSHELL RANGER DISTRICT,6354207010602.0,40119,3/9/2021,12/31/2030,ACTIVE,AUTH_USE,2021.0,60.0,CATTLE,7/1,10/15,279.0,211.0,10591.010344,00448,BEAR PARK,,,10170.010355,1185.0,898.0
180,10201.0,DILLON RANGER DISTRICT,4641426010602.0,20224A,2/12/2016,12/31/2025,ACTIVE,AUTH_USE,2021.0,2.0,HORSE,6/6,10/31,12.0,10.0,10003.010349,20005,BEAR WALLOW,,,10633.010344,2730.0,2068.0
181,10201.0,DILLON RANGER DISTRICT,4641426010602.0,20224A,2/12/2016,12/31/2025,ACTIVE,AUTH_USE,2021.0,100.0,CATTLE,7/2,10/1,399.0,302.0,10003.010349,20005,BEAR WALLOW,,,10166.010349,2618.0,1985.0
182,10201.0,DILLON RANGER DISTRICT,3985835010602.0,20244A,4/1/2014,12/31/2023,ACTIVE,AUTH_USE,2021.0,100.0,CATTLE,7/2,10/1,399.0,302.0,10003.010349,20005,BEAR WALLOW,,,10035.010349,611.0,463.0
183,10208.0,PINTLER RANGER DISTRICT,4988347010602.0,90109B,4/6/2017,12/31/2026,ACTIVE,AUTH_USE,2021.0,50.0,CATTLE,6/28,9/18,180.0,136.0,10282.010349,90322,BEAVER CREEK,,,10631.010344,252.0,191.0
184,11184.0,ASHLAND RANGER DISTRICT,3945599010602.0,40056,11/14/2013,12/31/2024,ACTIVE,AUTH_USE,2021.0,79.0,CATTLE,6/1,11/15,576.0,436.0,10167.010355,40717,BEAVER CREEK,,,10706.010344,1864.0,1411.0
185,11184.0,ASHLAND RANGER DISTRICT,4020433010602.0,40069,3/17/2014,12/31/2024,ACTIVE,AUTH_USE,2021.0,370.0,CATTLE,6/1,10/1,1975.0,1496.0,10167.010355,40717,BEAVER CREEK,,,10088.010349,525.0,398.0
186,11501.0,ROCKY MOUNTAIN RANGER DISTRICT,5665352010602.0,10038,4/10/2019,12/31/2028,ACTIVE,AUTH_USE,2021.0,248.0,CATTLE,7/6,9/15,775.0,587.0,10521.010344,00201,BEAVER CREEK,,,10015.010361,1633.0,1237.0
187,11183.0,SIOUX RANGER DISTRICT,4017734010602.0,30059,3/12/2014,12/31/2023,ACTIVE,AUTH_USE,2021.0,5.0,CATTLE,6/6,10/15,33.0,22.0,10082.010355,30758,BELLTOWER,,,10016.010277,297.0,225.0
188,11183.0,SIOUX RANGER DISTRICT,4017734010602.0,30059,3/12/2014,12/31/2023,ACTIVE,AUTH_USE,2021.0,148.0,CATTLE,6/6,10/15,847.0,642.0,10082.010355,30758,BELLTOWER,,,10167.010349,666.0,2207.0
189,11104.0,YELLOWSTONE RANGER DISTRICT,5037180010602.0,20047,5/1/2017,12/31/2026,ACTIVE,AUTH_USE,2021.0,8.0,CATTLE,8/20,11/30,36.0,27.0,10057.010364,00201,BENNETT CREEK,,,10635.010344,872.0,661.0
190,11104.0,YELLOWSTONE RANGER DISTRICT,5037180010602.0,20047,5/1/2017,12/31/2026,ACTIVE,AUTH_USE,2021.0,292.0,CATTLE,8/20,11/30,1305.0,989.0,10057.010364,00201,BENNETT CREEK,,,10172.010359,610.0,520.0
191,11801.0,SHEYENNE RANGER DISTRICT,6085586010602.0,SVGA-2020,3/1/2020,2/28/2030,ACTIVE,AUTH_USE,2021.0,48.0,CATTLE,5/20,11/4,352.0,267.0,10003.010355,00884,BERG,,,10150.010355,4640.0,3515.0
192,11801.0,SHEYENNE RANGER DISTRICT,6085586010602.0,SVGA-2020,3/1/2020,2/28/2030,ACTIVE,AUTH_USE,2021.0,266.0,CATTLE,5/19,11/3,1951.0,1478.0,10003.010355,00884,BERG,,,10497.010344,297.0,225.0
193,11801.0,SHEYENNE RANGER DISTRICT,6085586010602.0,SVGA-2020,3/1/2020,2/28/2030,ACTIVE,AUTH_USE,2021.0,33.0,CATTLE,5/17,11/1,242.0,183.0,10004.010355,00885,BIESTERFELD,,,10001.010277,4853.0,3683.0
194,11512.0,HELENA RANGER DISTRICT,5230405010602.0,20074,12/21/2017,12/31/2027,ACTIVE,AUTH_USE,2021.0,70.0,CATTLE,7/1,9/30,280.0,212.0,10077.010347,00323,BIG BUFFALO,,,10094.010355,1111.0,839.0
195,11104.0,YELLOWSTONE RANGER DISTRICT,4677271.010602,20045,4/18/2016,12/31/2025,ACTIVE,AUTH_USE,2021.0,50.0,CATTLE,8/15,11/14,199.0,151.0,10058.010364,00202,BIG CREEK,,,10187.010355,3426.0,2595.0
196,11507.0,BELT CREEK-WHITE SULPHUR SPRINGS RANGER DISTRICT,6127231010602.0,60037A,5/30/2020,12/31/2029,ACTIVE,AUTH_USE,2021.0,160.0,CATTLE,6/15,7/1,117.0,89.0,10641.010344,00637,BIG ELK,,,10010.010349,719.0,543.0
197,10201.0,DILLON RANGER DISTRICT,2647610.010602,20067A,5/18/2010,12/31/2021,ACTIVE,AUTH_USE,2021.0,202.0,CATTLE,6/26,10/10,939.0,711.0,10002.010349,20004,BIG HOLE DIVIDE,,,10005.010364,1042.0,789.0
198,11182.0,BEARTOOTH RANGER DISTRICT,3998931010602.0,20034,12/31/2013,12/31/2023,ACTIVE,AUTH_USE,2021.0,220.0,CATTLE,7/3,9/22,415.0,593.0,10057.010355,20833,BIG PRYOR,,,10144.010349,0.0,0.0
199,10201.0,DILLON RANGER DISTRICT,2647610.010602,20067A,5/18/2010,12/31/2021,ACTIVE,AUTH_USE,2021.0,450.0,CATTLE,7/1,8/6,722.0,547.0,10065.010349,20262,BIG SHEEP,,,10168.010349,1588.0,1522.0
200,11506.0,JUDITH-MUSSELSHELL RANGER DISTRICT,5249128010602.0,40106,1/25/2018,12/31/2027,ACTIVE,AUTH_USE,2021.0,20.0,CATTLE,7/1,9/30,79.0,60.0,10552.010344,00404,BIG SPRING,,,10061.010355,1657.0,1774.0
201,11506.0,JUDITH-MUSSELSHELL RANGER DISTRICT,5249128010602.0,40106,1/25/2018,12/31/2027,ACTIVE,AUTH_USE,2021.0,25.0,CATTLE,7/1,9/30,100.0,76.0,10552.010344,00404,BIG SPRING,,,10043.010349,121.0,92.0
202,10203.0,WISDOM RANGER DISTRICT,4699320010602.0,20132B,5/16/2016,12/31/2025,ACTIVE,AUTH_USE,2021.0,166.0,CATTLE,8/1,9/14,325.0,246.0,6137948.010602,20282,BIG SWAMP CREEK,,,10153.010355,2807.0,2356.0
203,11104.0,YELLOWSTONE RANGER DISTRICT,4488012.010602,10012,8/5/2013,12/31/2022,ACTIVE,AUTH_USE,2021.0,23.0,HORSE,8/15,10/15,56.0,47.0,10001.010364,00102,BIG TIMBER,,,10294.010349,304.0,230.0
204,11104.0,YELLOWSTONE RANGER DISTRICT,4488012.010602,10012,8/5/2013,12/31/2022,ACTIVE,AUTH_USE,2021.0,37.0,HORSE,8/15,10/15,90.0,75.0,10001.010364,00102,BIG TIMBER,,,12920.010344,72.0,54.0
