,ADMIN_ORG,ADMIN_ORG_NAME,RMU_ID,RMU_NAME,RMU_STATUS,NEPA_DECISION_TYPE,NEPA_DECISION_DATE_APPROVED,SUFF_REVIEW_DATE,NEPA_SCHEDULE,NEPA_YR
195,21308,COLUMBINE RANGER DISTRICT,13817,SPRING GULCH,ACTIVE,,05/15/1986,,2019.0,1986.0
196,10201,DILLON RANGER DISTRICT,20118,WEST MEDICINE LODGE,ACTIVE,DECISION NOTICE/FONSI (EA),03/31/1986,,,1986.0
197,41304,LOST RIVER RANGER DISTRICT,40461,WILLOW CREEK,ACTIVE,DECISION NOTICE/FONSI (EA),06/30/1986,,,1986.0
198,10201,DILLON RANGER DISTRICT,20004,BIG HOLE DIVIDE,ACTIVE,DECISION NOTICE/FONSI (EA),03/31/1987,,,1987.0
199,20602,BRUSH CREEK/HAYDEN RANGER DISTRICT,02405,BLAKE,ACTIVE,DECISION NOTICE/FONSI (EA),01/12/1987,,2019.0,1987.0
200,20602,BRUSH CREEK/HAYDEN RANGER DISTRICT,02409,COPPERTON,ACTIVE,,01/12/1987,,2019.0,1987.0
201,31204,PAYSON RANGER DISTRICT,00048,DEADMAN MESA,VACANT,DECISION NOTICE/FONSI (EA),10/28/1987,,2031.0,1987.0
202,10201,DILLON RANGER DISTRICT,20015,DIVIDE CREEK,ACTIVE,DECISION NOTICE/FONSI (EA),02/05/1987,,,1987.0
203,41302,CHALLIS-YANKEE FORK RANGER DISTRICT,30322,EAST PASS CREEK S & G,VACANT,,06/03/1987,,,1987.0
204,31205,PLEASANT VALLEY RANGER DISTRICT,00071,FLYING V,ACTIVE,DECISION NOTICE/FONSI (EA),08/21/1987,,2019.0,1987.0
205,20602,BRUSH CREEK/HAYDEN RANGER DISTRICT,02413,FORKS,ACTIVE,,01/12/1987,,2019.0,1987.0
206,20705,FALL RIVER RANGER DISTRICT,00327,INDIAN TRAIL,ACTIVE,DECISION NOTICE/FONSI (EA),05/11/1987,,,1987.0
207,20904,DIVIDE RANGER DISTRICT,09457,LOST TRAIL-CARSON,VACANT,,10/05/1987,,2019.0,1987.0
208,41703,AUSTIN RANGER DISTRICT,30308,MARYSVILLE,ACTIVE,RECORD OF DECISION (EIS),08/21/1987,,,1987.0
209,40801,FILLMORE RANGER DISTRICT,01012,OAK CREEK,ACTIVE,DECISION NOTICE/FONSI (EA),04/13/1987,,,1987.0
210,20705,FALL RIVER RANGER DISTRICT,00341,O'NEILL,ACTIVE,DECISION NOTICE/FONSI (EA),07/22/1987,,,1987.0
211,31206,TONTO BASIN RANGER DISTRICT,00088,POISON SPRING,ACTIVE,DECISION NOTICE/FONSI (EA),05/01/1987,,2019.0,1987.0
212,20705,FALL RIVER RANGER DISTRICT,00342,RAUSCH,ACTIVE,DECISION NOTICE/FONSI (EA),07/22/1987,,,1987.0
213,41302,CHALLIS-YANKEE FORK RANGER DISTRICT,20219,ROCK SPRINGS,VACANT,,06/03/1987,,,1987.0
214,41554,PALISADES RANGER DISTRICT,44001,RUSSELL-VAN,ACTIVE,,06/01/1987,09/30/2010,,1987.0
215,31202,GLOBE RANGER DISTRICT,00034,SEDOW,ACTIVE,DECISION NOTICE/FONSI (EA),11/24/1987,,2025.0,1987.0
216,41302,CHALLIS-YANKEE FORK RANGER DISTRICT,30310,SQUAW CREEK,ACTIVE,,06/03/1987,,2022.0,1987.0
217,60701,LOOKOUT MOUNTAIN RANGER DISTRICT,03063,TROUT CREEK,ACTIVE,DECISION NOTICE/FONSI (EA),01/01/1987,,2019.0,1987.0
218,41304,LOST RIVER RANGER DISTRICT,40417,UNCLE IKE,ACTIVE,DECISION NOTICE/FONSI (EA),10/28/1987,,,1987.0
219,41703,AUSTIN RANGER DISTRICT,30320,WASHINGTON,ACTIVE,RECORD OF DECISION (EIS),08/21/1987,,,1987.0
220,20705,FALL RIVER RANGER DISTRICT,00360,WEST RAILROAD BUTTES,ACTIVE,DECISION NOTICE/FONSI (EA),07/22/1987,,,1987.0
221,40801,FILLMORE RANGER DISTRICT,01016,WHISKEY CREEK,ACTIVE,DECISION NOTICE/FONSI (EA),03/13/1987,,,1987.0
222,61631,WHITMAN RANGER DISTRICT,00207,CAMP CREEK,VACANT,DECISION NOTICE/FONSI (EA),03/10/1988,,2025.0,1988.0
223,20705,FALL RIVER RANGER DISTRICT,00305,CHALK HILLS,ACTIVE,DECISION NOTICE/FONSI (EA),03/30/1988,,,1988.0
224,20408,PAONIA RANGER DISTRICT,00803,DRY FORK,ACTIVE,,03/11/1988,,,1988.0
225,41904,EVANSTON-MOUNTAIN VIEW RANGER DISTRICT,00417,GOLD HILL,ACTIVE,,01/01/1988,,2025.0,1988.0
226,41904,EVANSTON-MOUNTAIN VIEW RANGER DISTRICT,00421,HUMPY CREEK,ACTIVE,,01/01/1988,,2025.0,1988.0
227,40801,FILLMORE RANGER DISTRICT,01010,KANOSH,ACTIVE,DECISION NOTICE/FONSI (EA),12/18/1988,,,1988.0
228,30901,CHINO VALLEY RANGER DISTRICT,00112,LIMESTONE,ACTIVE,DECISION NOTICE/FONSI (EA),06/20/1988,,2022.0,1988.0
229,41904,EVANSTON-MOUNTAIN VIEW RANGER DISTRICT,00419,MEADOW CREEK,ACTIVE,,01/01/1988,,2025.0,1988.0
230,41904,EVANSTON-MOUNTAIN VIEW RANGER DISTRICT,00420,MOFFIT,ACTIVE,,01/01/1988,,2025.0,1988.0
231,40801,FILLMORE RANGER DISTRICT,01501,PIONEER HORSE PASTURE,ACTIVE,DECISION NOTICE/FONSI (EA),06/27/1988,07/26/2019,,1988.0
232,20705,FALL RIVER RANGER DISTRICT,00344,RED SHIRT,ACTIVE,DECISION NOTICE/FONSI (EA),11/03/1988,,,1988.0
233,20602,BRUSH CREEK/HAYDEN RANGER DISTRICT,02426,ROARING FORK,ACTIVE,DECISION NOTICE/FONSI (EA),03/03/1988,,2019.0,1988.0
234,41302,CHALLIS-YANKEE FORK RANGER DISTRICT,20212,SPRING GULCH,ACTIVE,,02/01/1988,,2025.0,1988.0
235,41904,EVANSTON-MOUNTAIN VIEW RANGER DISTRICT,00418,WEST FORK BEAR RIVER,ACTIVE,,01/01/1988,,2025.0,1988.0
236,20706,WALL RANGER DISTRICT,00600,AGATE,ACTIVE,DECISION NOTICE/FONSI (EA),08/17/1989,,,1989.0
237,20706,WALL RANGER DISTRICT,00603,BEAR CREEK,ACTIVE,DECISION NOTICE/FONSI (EA),08/17/1989,,,1989.0
238,30503,SIERRA VISTA RANGER DISTRICT,00333,BENDER,VACANT,DECISION NOTICE/FONSI (EA),11/15/1989,,,1989.0
239,20706,WALL RANGER DISTRICT,00605,BIGFOOT,ACTIVE,DECISION NOTICE/FONSI (EA),08/17/1989,,,1989.0
240,20706,WALL RANGER DISTRICT,00606,BOUQUET TABLE,ACTIVE,DECISION NOTICE/FONSI (EA),08/17/1989,,,1989.0
241,31204,PAYSON RANGER DISTRICT,00044,BULL SPRINGS,ACTIVE,DECISION NOTICE/FONSI (EA),07/13/1989,,2025.0,1989.0
242,21308,COLUMBINE RANGER DISTRICT,13109,CANYON CREEK,ACTIVE,,02/02/1989,,2019.0,1989.0
243,20706,WALL RANGER DISTRICT,00623,CONATA,ACTIVE,DECISION NOTICE/FONSI (EA),08/17/1989,,,1989.0
244,20706,WALL RANGER DISTRICT,00610,CONATA WEST,ACTIVE,DECISION NOTICE/FONSI (EA),08/17/1989,,,1989.0
245,20706,WALL RANGER DISTRICT,00650,CROOKED CREEK,ACTIVE,DECISION NOTICE/FONSI (EA),02/24/1989,,,1989.0
246,31205,PLEASANT VALLEY RANGER DISTRICT,00068,CROUCH MESA,ACTIVE,DECISION NOTICE/FONSI (EA),12/22/1989,,2028.0,1989.0
247,20706,WALL RANGER DISTRICT,00651,CUTBANK,ACTIVE,DECISION NOTICE/FONSI (EA),02/24/1989,,,1989.0
248,41903,HEBER-KAMAS RANGER DISTRICT,00364,EAST DANIELS,ACTIVE,DECISION NOTICE/FONSI (EA),05/08/1989,,2019.0,1989.0
249,20705,FALL RIVER RANGER DISTRICT,00315,FARMINGDALE,ACTIVE,DECISION NOTICE/FONSI (EA),06/06/1989,,,1989.0
250,20705,FALL RIVER RANGER DISTRICT,00324,HARTSHORN,ACTIVE,DECISION NOTICE/FONSI (EA),07/17/1989,,,1989.0
251,20706,WALL RANGER DISTRICT,00615,HECK TABLE,ACTIVE,DECISION NOTICE/FONSI (EA),08/17/1989,,,1989.0
252,20706,WALL RANGER DISTRICT,00613,HI DIVE,ACTIVE,DECISION NOTICE/FONSI (EA),08/17/1989,,,1989.0
253,20706,WALL RANGER DISTRICT,00653,HILLARY,ACTIVE,DECISION NOTICE/FONSI (EA),02/24/1989,,,1989.0
254,20706,WALL RANGER DISTRICT,00614,IMLAY NORTH,ACTIVE,DECISION NOTICE/FONSI (EA),08/17/1989,,,1989.0
255,20407,GUNNISON RANGER DISTRICT,00916,LITTLE ALKALI,ACTIVE,DECISION NOTICE/FONSI (EA),02/23/1989,,,1989.0
256,41302,CHALLIS-YANKEE FORK RANGER DISTRICT,20209,LITTLE MORGAN CREEK,ACTIVE,,04/20/1989,,2025.0,1989.0
257,20706,WALL RANGER DISTRICT,00619,LOWER SAGE CREEK,ACTIVE,DECISION NOTICE/FONSI (EA),08/17/1989,,,1989.0
258,20706,WALL RANGER DISTRICT,00659,MISSILE,ACTIVE,DECISION NOTICE/FONSI (EA),02/24/1989,,,1989.0
259,31201,CAVE CREEK RANGER DISTRICT,00008,NEW RIVER,ACTIVE,DECISION NOTICE/FONSI (EA),12/01/1989,,2025.0,1989.0
260,41703,AUSTIN RANGER DISTRICT,30312,NORTH SHOSHONE,ACTIVE,RECORD OF DECISION (EIS),11/08/1989,,,1989.0
261,20706,WALL RANGER DISTRICT,00661,NORTH WHITEWATER,ACTIVE,DECISION NOTICE/FONSI (EA),02/24/1989,,,1989.0
262,41551,DUBOIS RANGER DISTRICT,00118,PASS CREEK C&H,ACTIVE,DECISION NOTICE/FONSI (EA),06/01/1989,08/30/2010,,1989.0
263,20706,WALL RANGER DISTRICT,00662,PINNACLES,ACTIVE,DECISION NOTICE/FONSI (EA),02/24/1989,,,1989.0
264,20706,WALL RANGER DISTRICT,00665,ROUNDTOP,ACTIVE,DECISION NOTICE/FONSI (EA),02/24/1989,,,1989.0
265,20706,WALL RANGER DISTRICT,00621,SAGE CREEK,ACTIVE,DECISION NOTICE/FONSI (EA),08/17/1989,,,1989.0
266,20706,WALL RANGER DISTRICT,00669,SOUTH WHITEWATER 1,ACTIVE,DECISION NOTICE/FONSI (EA),02/24/1989,,,1989.0
267,20706,WALL RANGER DISTRICT,00670,SOUTH WHITEWATER 2,ACTIVE,DECISION NOTICE/FONSI (EA),02/24/1989,,,1989.0
268,20706,WALL RANGER DISTRICT,00622,SPRING DRAW,ACTIVE,DECISION NOTICE/FONSI (EA),08/17/1989,,,1989.0
269,20706,WALL RANGER DISTRICT,00672,STEER PASTURE SOUTH,ACTIVE,DECISION NOTICE/FONSI (EA),02/24/1989,,,1989.0
270,11182,BEARTOOTH RANGER DISTRICT,20843,STILLWATER BIGHORN SHEEP RANGE,ACTIVE,DECISION NOTICE/FONSI (EA),02/10/1989,,,1989.0
271,20706,WALL RANGER DISTRICT,00674,WALL-QUINN,ACTIVE,DECISION NOTICE/FONSI (EA),02/24/1989,,,1989.0
272,20706,WALL RANGER DISTRICT,00676,WEST WALL,ACTIVE,DECISION NOTICE/FONSI (EA),02/24/1989,,,1989.0
273,41304,LOST RIVER RANGER DISTRICT,40402,ANTELOPE,ACTIVE,,05/01/1990,,,1990.0
274,41308,LEADORE RANGER DISTRICT,80438,BALDY MOUNTAIN,ACTIVE,,01/01/1990,,2025.0,1990.0
275,41308,LEADORE RANGER DISTRICT,80418,BEYELER PASTURE,VACANT,,01/01/1990,,,1990.0
276,41304,LOST RIVER RANGER DISTRICT,40406,CROWS NEST,VACANT,,05/01/1990,,,1990.0
277,41304,LOST RIVER RANGER DISTRICT,40423,DRY CREEK S + G,VACANT,,05/01/1990,,,1990.0
278,41304,LOST RIVER RANGER DISTRICT,40407,DRY FORK,ACTIVE,,05/01/1990,,,1990.0
279,41304,LOST RIVER RANGER DISTRICT,40425,FISH CREEK,ACTIVE,,05/01/1990,,,1990.0
280,41906,OGDEN RANGER DISTRICT,00605,FOUR MILE,ACTIVE,,01/01/1990,,2019.0,1990.0
281,41302,CHALLIS-YANKEE FORK RANGER DISTRICT,20205,GARDEN CREEK,ACTIVE,,07/23/1990,,2022.0,1990.0
282,20705,FALL RIVER RANGER DISTRICT,00320,GILMORE,ACTIVE,DECISION NOTICE/FONSI (EA),07/23/1990,,,1990.0
283,11184,ASHLAND RANGER DISTRICT,40727,GOLD,ACTIVE,DECISION NOTICE/FONSI (EA),01/09/1990,,,1990.0
284,41308,LEADORE RANGER DISTRICT,80439,HAYNES CREEK,ACTIVE,,01/01/1990,,2025.0,1990.0
285,41308,LEADORE RANGER DISTRICT,80426,HES 541,ACTIVE,,01/01/1990,,,1990.0
286,41304,LOST RIVER RANGER DISTRICT,40456,HORSE CREEK,ACTIVE,,05/01/1990,,,1990.0
287,41304,LOST RIVER RANGER DISTRICT,40427,HURST CANYON,ACTIVE,,05/01/1990,,,1990.0
288,41304,LOST RIVER RANGER DISTRICT,40432,JUMPOFF,VACANT,,05/01/1990,,,1990.0
289,30306,BLACK KETTLE AND MCCLELLAN CREEK NATIONAL GRASSLANDS,0650E,BK-50E,COMBINED,DECISION NOTICE/FONSI (EA),01/15/1999,07/15/2010,,1999.0
290,30306,BLACK KETTLE AND MCCLELLAN CREEK NATIONAL GRASSLANDS,0650W,BK-50W,COMBINED,DECISION NOTICE/FONSI (EA),01/15/1999,07/15/2010,,1999.0
291,41304,LOST RIVER RANGER DISTRICT,40409,LEADBELT,ACTIVE,,05/01/1990,,,1990.0
292,30306,BLACK KETTLE AND MCCLELLAN CREEK NATIONAL GRASSLANDS,0670N,BK-70N,CLOSED,DECISION NOTICE/FONSI (EA),01/15/1999,07/15/2010,,1999.0
293,41308,LEADORE RANGER DISTRICT,80406,LITTLE EIGHT MILE,ACTIVE,,01/01/1990,,2025.0,1990.0
294,40102,VERNAL RANGER DISTRICT,00257,LONESOME PARK,ACTIVE,,04/13/1990,,,1990.0
295,41304,LOST RIVER RANGER DISTRICT,40428,LONG LOST S + G,VACANT,,05/01/1990,,,1990.0
296,41302,CHALLIS-YANKEE FORK RANGER DISTRICT,29230,MAHOGANY CREEK - BLM ADMIN,VACANT,,05/01/1990,,,1990.0
297,41304,LOST RIVER RANGER DISTRICT,40411,MARSH CANYON,ACTIVE,,05/01/1990,,,1990.0
298,41308,LEADORE RANGER DISTRICT,80408,NEZ PERCE,ACTIVE,,01/01/1990,,,1990.0
299,40801,FILLMORE RANGER DISTRICT,01013,PIONEER,ACTIVE,DECISION NOTICE/FONSI (EA),05/17/1990,,,1990.0
300,41308,LEADORE RANGER DISTRICT,80432,RAILROAD LANDS,ACTIVE,,01/01/1990,,,1990.0
301,41304,LOST RIVER RANGER DISTRICT,40415,RAMSHORN,ACTIVE,,05/01/1990,,,1990.0
302,31204,PAYSON RANGER DISTRICT,00058,RYE CREEK,ACTIVE,DECISION NOTICE/FONSI (EA),03/16/1990,,2028.0,1990.0
303,41304,LOST RIVER RANGER DISTRICT,40416,SAWMILL CANYON C + H,ACTIVE,,05/01/1990,,,1990.0
304,31201,CAVE CREEK RANGER DISTRICT,00010,SKELETON RIDGE,ACTIVE,DECISION NOTICE/FONSI (EA),10/22/1990,,2022.0,1990.0
305,41304,LOST RIVER RANGER DISTRICT,40433,SOUTH CREEK,VACANT,,05/01/1990,,,1990.0
306,11184,ASHLAND RANGER DISTRICT,40711,SOUTH LYON,ACTIVE,DECISION NOTICE/FONSI (EA),06/01/1990,,,1990.0
307,41304,LOST RIVER RANGER DISTRICT,40418,STODDARD CANYON,ACTIVE,,05/01/1990,,,1990.0
308,41703,AUSTIN RANGER DISTRICT,30318,STONEBERGER,ACTIVE,RECORD OF DECISION (EIS),09/28/1990,,,1990.0
309,41903,HEBER-KAMAS RANGER DISTRICT,00350,STREEPER CREEK NORTH,ACTIVE,DECISION NOTICE/FONSI (EA),07/21/1990,,2022.0,1990.0
310,41903,HEBER-KAMAS RANGER DISTRICT,00351,STREEPER CREEK SOUTH,ACTIVE,DECISION NOTICE/FONSI (EA),07/21/1990,,2022.0,1990.0
311,41304,LOST RIVER RANGER DISTRICT,40462,SUMMERHOUSE,ACTIVE,,05/01/1990,,,1990.0
312,51253,FRONT COUNTRY RANGER DISTRICT,12534,SUMMIT,VACANT,DECISION NOTICE/FONSI (EA),10/24/1990,,2025.0,1990.0
313,41308,LEADORE RANGER DISTRICT,80415,TIMBER CREEK,ACTIVE,,01/01/1990,,,1990.0
314,41304,LOST RIVER RANGER DISTRICT,40434,TRAIL CREEK,ACTIVE,,05/01/1990,,,1990.0
315,61602,WALLOWA VALLEY RANGER DISTRICT,00079,VIGNE,ACTIVE,DECISION NOTICE/FONSI (EA),05/02/1990,,,1990.0
316,30607,SILVER CITY RANGER DISTRICT,00719,WALKING X,ACTIVE,DECISION NOTICE/FONSI (EA),03/20/1990,,,1990.0
317,41302,CHALLIS-YANKEE FORK RANGER DISTRICT,29206,WARM SPRINGS - BLM,VACANT,,05/01/1990,,,1990.0
318,41304,LOST RIVER RANGER DISTRICT,40420,WILDHORSE,ACTIVE,,05/01/1990,,2019.0,1990.0
319,30901,CHINO VALLEY RANGER DISTRICT,00115,YAVAPAI,ACTIVE,DECISION NOTICE/FONSI (EA),12/04/1990,,2025.0,1990.0
320,20609,DOUGLAS RANGER DISTRICT,09301,ADKINS,ACTIVE,,10/02/1991,,,1991.0
321,41703,AUSTIN RANGER DISTRICT,30300,BADE FLAT,ACTIVE,RECORD OF DECISION (EIS),03/29/1991,,,1991.0
322,40302,BIG PINEY RANGER DISTRICT,02001,BEAVER-HORSE C&H,ACTIVE,DECISION NOTICE/FONSI (EA),12/01/1991,,,1991.0
323,40702,CEDAR CITY RANGER DISTRICT,00202,BOWERY,ACTIVE,DECISION NOTICE/FONSI (EA),12/31/1991,09/18/2009,2022.0,1991.0
324,41554,PALISADES RANGER DISTRICT,40211,BROCKMAN,ACTIVE,,05/09/1991,09/30/2010,,1991.0
325,21308,COLUMBINE RANGER DISTRICT,13108,BURNT TIMBER,ACTIVE,,06/07/1991,,2019.0,1991.0
326,41703,AUSTIN RANGER DISTRICT,30314,CAHILL,ACTIVE,RECORD OF DECISION (EIS),03/29/1991,,,1991.0
327,10303,SULA RANGER DISTRICT,00303,CAMP REIMEL,ACTIVE,DECISION NOTICE/FONSI (EA),05/28/1991,,,1991.0
328,41401,MINIDOKA RANGER DISTRICT,10052,CHOKECHERRY C&H,ACTIVE,DECISION NOTICE/FONSI (EA),02/21/1991,09/30/2011,,1991.0
329,41401,MINIDOKA RANGER DISTRICT,10032,CLARKS BASIN S&G,ACTIVE,DECISION NOTICE/FONSI (EA),02/21/1991,,,1991.0
330,41401,MINIDOKA RANGER DISTRICT,10007,COLD SPRINGS C&H,ACTIVE,DECISION NOTICE/FONSI (EA),02/21/1991,,2022.0,1991.0
331,61631,WHITMAN RANGER DISTRICT,00014,DENNEY CREEK,ACTIVE,DECISION NOTICE/FONSI (EA),11/26/1991,,,1991.0
332,30103,CLIFTON RANGER DISTRICT,00300,DOUBLE CIRCLE,ACTIVE,DECISION NOTICE/FONSI (EA),03/07/1991,,,1991.0
333,31206,TONTO BASIN RANGER DISTRICT,00099,DUTCHWOMAN,ACTIVE,DECISION NOTICE/FONSI (EA),11/10/1991,,2025.0,1991.0
334,41401,MINIDOKA RANGER DISTRICT,10034,EAST DRY POLE S&G,ACTIVE,DECISION NOTICE/FONSI (EA),02/21/1991,,,1991.0
335,41401,MINIDOKA RANGER DISTRICT,10009,EAST END C&H,ACTIVE,DECISION NOTICE/FONSI (EA),02/21/1991,,,1991.0
336,30701,WILLIAMS RANGER DISTRICT,00008,EBERT,ACTIVE,,11/25/1991,,2022.0,1991.0
337,40103,ROOSEVELT RANGER DISTRICT,00301,FARM CREEK,ACTIVE,DECISION NOTICE/FONSI (EA),03/01/1991,09/09/2009,,1991.0
338,41401,MINIDOKA RANGER DISTRICT,10035,FISH CREEK C&H,ACTIVE,DECISION NOTICE/FONSI (EA),02/21/1991,09/30/2011,,1991.0
339,20705,FALL RIVER RANGER DISTRICT,00318,FLIER-WARREN,ACTIVE,DECISION NOTICE/FONSI (EA),06/20/1991,,,1991.0
340,10206,MADISON RANGER DISTRICT,20174,FOSSIL-HELLROARING,ACTIVE,DECISION MEMO (CE),04/12/1991,,,1991.0
341,41401,MINIDOKA RANGER DISTRICT,02000,GOOSE CREEK C&H,ACTIVE,DECISION NOTICE/FONSI (EA),11/12/1991,,,1991.0
342,10204,BUTTE RANGER DISTRICT,90211,HELLS CANYON,ACTIVE,DECISION NOTICE/FONSI (EA),12/31/1991,,,1991.0
343,10203,WISDOM RANGER DISTRICT,20062,HOWELL CREEK,ACTIVE,DECISION NOTICE/FONSI (EA),06/20/1991,,,1991.0
344,41405,FAIRFIELD RANGER DISTRICT,05004,HUNTER CREEK C&H,ACTIVE,DECISION NOTICE/FONSI (EA),08/20/1991,,,1991.0
345,10203,WISDOM RANGER DISTRICT,20211,JERKED PRAIRIE,ACTIVE,DECISION NOTICE/FONSI (EA),05/30/1991,,,1991.0
346,41703,AUSTIN RANGER DISTRICT,30345,LAKE FLAT,ACTIVE,RECORD OF DECISION (EIS),03/29/1991,,,1991.0
347,41401,MINIDOKA RANGER DISTRICT,10015,LAKE FORK C&H,ACTIVE,DECISION NOTICE/FONSI (EA),02/21/1991,,2022.0,1991.0
348,41401,MINIDOKA RANGER DISTRICT,10016,LAND CREEK C&H,ACTIVE,DECISION NOTICE/FONSI (EA),02/21/1991,,,1991.0
349,41308,LEADORE RANGER DISTRICT,80405,LEE CREEK,ACTIVE,,06/24/1991,,,1991.0
350,60402,EMIGRANT CREEK RANGER DISTRICT,00038,LONESOME,ACTIVE,,09/26/1991,,2025.0,1991.0
351,41702,BRIDGEPORT RANGER DISTRICT,20209,LOST CANNON C&H,ACTIVE,DECISION NOTICE/FONSI (EA),06/26/1991,,,1991.0
352,20705,FALL RIVER RANGER DISTRICT,00334,MAUDE,ACTIVE,DECISION NOTICE/FONSI (EA),09/18/1991,,,1991.0
353,41704,TONOPAH RANGER DISTRICT,40403,MONITOR COMPLEX,ACTIVE,RECORD OF DECISION (EIS),06/17/1991,,,1991.0
354,30802,SACRAMENTO RANGER DISTRICT,00435,NORTH HARBERT,ACTIVE,DECISION NOTICE/FONSI (EA),06/26/1991,,,1991.0
355,20203,MEDICINE WHEEL RANGER DISTRICT,00405,PAINTROCK BASIN,ACTIVE,DECISION NOTICE/FONSI (EA),08/05/1991,,,1991.0
356,41554,PALISADES RANGER DISTRICT,00406,PALISADES-ELK,ACTIVE,DECISION NOTICE/FONSI (EA),05/09/1991,09/30/2010,,1991.0
357,41401,MINIDOKA RANGER DISTRICT,10020,PINE HOLLOW C&H,ACTIVE,DECISION NOTICE/FONSI (EA),02/21/1991,,,1991.0
358,41702,BRIDGEPORT RANGER DISTRICT,20214,PIUTE C&H,ACTIVE,DECISION NOTICE/FONSI (EA),06/26/1991,,,1991.0
359,60402,EMIGRANT CREEK RANGER DISTRICT,00042,RAINBOW,ACTIVE,,10/10/1991,,2025.0,1991.0
360,41405,FAIRFIELD RANGER DISTRICT,05046,SHEEP BASIN C&H,ACTIVE,DECISION NOTICE/FONSI (EA),08/20/1991,,,1991.0
361,41401,MINIDOKA RANGER DISTRICT,10024,SIDE CANYON C&H,ACTIVE,DECISION NOTICE/FONSI (EA),02/21/1991,,2022.0,1991.0
362,41702,BRIDGEPORT RANGER DISTRICT,20221,SLINKARD C&H,VACANT,DECISION NOTICE/FONSI (EA),06/26/1991,,,1991.0
363,41554,PALISADES RANGER DISTRICT,40241,SOUTH FORK OF BEAR CREEK,ACTIVE,,05/09/1991,09/30/2010,,1991.0
364,21402,GREYBULL RANGER DISTRICT,02079,SUNSHINE,COMBINED,DECISION NOTICE/FONSI (EA),01/17/1997,,,1997.0
365,10204,BUTTE RANGER DISTRICT,90229,SOUTH PONY,ACTIVE,DECISION MEMO (CE),12/31/1991,,,1991.0
366,41703,AUSTIN RANGER DISTRICT,30317,SOUTH SHOSHONE,ACTIVE,RECORD OF DECISION (EIS),06/03/1991,,,1991.0
367,20407,GUNNISON RANGER DISTRICT,00930,SPRING CREEK,ACTIVE,,05/23/1991,,,1991.0
368,41302,CHALLIS-YANKEE FORK RANGER DISTRICT,30309,SPUD CREEK,ACTIVE,,12/02/1991,,,1991.0
369,41401,MINIDOKA RANGER DISTRICT,10026,SUBLETT C&H,ACTIVE,DECISION NOTICE/FONSI (EA),02/21/1991,,,1991.0
370,41401,MINIDOKA RANGER DISTRICT,10049,SUBLETT TROUGHS C&H,ACTIVE,DECISION NOTICE/FONSI (EA),02/21/1991,,2022.0,1991.0
371,41703,AUSTIN RANGER DISTRICT,30319,TIERNEY CREEK,ACTIVE,RECORD OF DECISION (EIS),06/21/1991,,,1991.0
372,21308,COLUMBINE RANGER DISTRICT,13112,VIRGINIA GULCH,ACTIVE,,06/17/1991,,2019.0,1991.0
373,41401,MINIDOKA RANGER DISTRICT,10029,WILLOW CREEK C&H,ACTIVE,DECISION NOTICE/FONSI (EA),02/21/1991,,,1991.0
374,41401,MINIDOKA RANGER DISTRICT,10030,WINDY CANYON C&H,ACTIVE,DECISION NOTICE/FONSI (EA),02/21/1991,,2022.0,1991.0
375,11182,BEARTOOTH RANGER DISTRICT,20831,BAD CANYON,ACTIVE,DECISION NOTICE/FONSI (EA),07/01/1992,,,1992.0
376,20406,OURAY RANGER DISTRICT,00602,BIG CIMARRON C&H,ACTIVE,DECISION NOTICE/FONSI (EA),07/06/1992,,,1992.0
377,41703,AUSTIN RANGER DISTRICT,30301,BIRCH CREEK,ACTIVE,RECORD OF DECISION (EIS),07/13/1992,,,1992.0
378,11184,ASHLAND RANGER DISTRICT,40708,BLOOM CREEK,ACTIVE,DECISION NOTICE/FONSI (EA),09/08/1992,,,1992.0
379,30803,GUADALUPE RANGER DISTRICT,00303,BOARD TREE/LAST CHANCE,ACTIVE,,07/30/1992,,,1992.0
380,41304,LOST RIVER RANGER DISTRICT,40408,BOONE CREEK,ACTIVE,DECISION NOTICE/FONSI (EA),08/13/1992,,2019.0,1992.0
381,40702,CEDAR CITY RANGER DISTRICT,00228,CEDAR CANYON (VACANT),VACANT,DECISION NOTICE/FONSI (EA),09/28/1992,,,1992.0
382,61602,WALLOWA VALLEY RANGER DISTRICT,00061,CHESNIMNUS,ACTIVE,DECISION NOTICE/FONSI (EA),09/30/1992,,,1992.0
383,61709,TONASKET RANGER DISTRICT,00R04,CLARK,ACTIVE,DECISION NOTICE/FONSI (EA),02/13/1992,,,1992.0
384,21305,MANCOS-DOLORES RANGER DISTRICT,13228,COKE OVEN,ACTIVE,,02/14/1992,,,1992.0
385,41304,LOST RIVER RANGER DISTRICT,40405,COPPER BASIN,ACTIVE,DECISION NOTICE/FONSI (EA),08/12/1992,,2019.0,1992.0
386,41551,DUBOIS RANGER DISTRICT,00104,COTTONWOOD C&H,ACTIVE,DECISION NOTICE/FONSI (EA),06/01/1992,07/08/2011,,1992.0
387,11184,ASHLAND RANGER DISTRICT,40683,COW CREEK,ACTIVE,DECISION NOTICE/FONSI (EA),08/19/1992,,2022.0,1992.0
388,11184,ASHLAND RANGER DISTRICT,40740,COYOTE,ACTIVE,DECISION NOTICE/FONSI (EA),06/22/1992,,,1992.0
389,11182,BEARTOOTH RANGER DISTRICT,20839,CROOKED CREEK,ACTIVE,DECISION NOTICE/FONSI (EA),10/01/1992,,,1992.0
